No.,Time,Source,Destination,Protocol,Length,Time since previous frame in this TCP stream,Source Port,Destination Port,Sequence Number,Acknowledgment Number,Time to Live,Arrival Time,S7 Communication,Data length,Function,Length.1,Byte Address,Info,label,RF_Predictions,SVM_Predictions,GB_Predictions,LR_Predictions,XGboost_Predictions,NN_Binary_Predictions
5901,136.262544,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:30:56.922093000 China Standard Time",,,,,,"NTP Version 4, broadcast",Abnormal,1,1,1,1,1,1
5902,136.29445,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:30:56.953999000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
5903,136.327826,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:30:56.987375000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
5904,136.358136,192.168.0.13,192.168.0.1,TCP,60,0.130951,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:30:57.017685000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
5905,136.35859,192.168.0.13,192.168.0.1,TCP,60,0.000454,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:30:57.018139000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
5906,136.386438,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:30:57.045987000 China Standard Time",,,,,,"NTP Version 4, private, Request, Unknown[Malformed Packet]",Abnormal,1,1,1,1,1,1
5907,136.422874,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:30:57.082423000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
5908,136.43526,192.168.0.2,192.168.0.1,COTP,145,0.311106,50340.0,102.0,44080.0,133412.0,128.0,"Jan 24, 2024 15:30:57.094809000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
5909,136.435867,192.168.0.2,192.168.0.1,COTP,61,0.000607,50340.0,102.0,44171.0,133466.0,128.0,"Jan 24, 2024 15:30:57.095416000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
5910,136.436131,192.168.0.2,192.168.0.1,COTP,61,0.000264,50340.0,102.0,44178.0,133728.0,128.0,"Jan 24, 2024 15:30:57.095680000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
5911,136.450214,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:30:57.109763000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
5912,136.48214,192.168.0.13,192.168.0.1,TCP,60,0.12355,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:30:57.141689000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
5913,136.482635,192.168.0.13,192.168.0.1,TCP,60,0.000495,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:30:57.142184000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
5914,136.51113,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:30:57.170679000 China Standard Time",,,,,,"NTP Version 4, server",Abnormal,1,1,1,1,1,1
5915,136.544873,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:30:57.204422000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
5916,136.578362,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:30:57.237911000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
5917,136.610882,192.168.0.13,192.168.0.1,TCP,60,0.128247,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:30:57.270431000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
5918,136.611362,192.168.0.13,192.168.0.1,TCP,60,0.00048,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:30:57.270911000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
5919,136.638651,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:30:57.298200000 China Standard Time",,,,,,"NTP Version 4, client",Abnormal,1,1,1,1,1,1
5920,136.668484,192.168.0.13,192.168.0.1,S7COMM,93,0.954584,55920.0,102.0,2101.0,1565.0,64.0,"Jan 24, 2024 15:30:57.328033000 China Standard Time",â\234\223,8.0,Write Var,4.0,4.0,ROSCTR:[Job     ] Function:[Write Var],Abnormal,1,0,1,0,1,0
5921,136.668929,192.168.0.13,192.168.0.1,TCP,60,0.000445,55920.0,102.0,2140.0,1587.0,64.0,"Jan 24, 2024 15:30:57.328478000 China Standard Time",,,,,,55920  >  102 [ACK] Seq=2140 Ack=1587 Win=8198784 Len=0,Abnormal,1,0,1,0,1,0
5922,136.669653,192.168.0.13,192.168.0.1,S7COMM,85,0.000724,55920.0,102.0,2140.0,1587.0,64.0,"Jan 24, 2024 15:30:57.329202000 China Standard Time",â\234\223,0.0,Read Var,,4.0,ROSCTR:[Job     ] Function:[Read Var],Abnormal,1,0,1,0,1,0
5923,136.67063,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:30:57.330179000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
5924,136.711862,192.168.0.13,192.168.0.1,S7COMM,93,0.950672,57722.0,102.0,4061.0,2993.0,64.0,"Jan 24, 2024 15:30:57.371411000 China Standard Time",â\234\223,8.0,Write Var,4.0,4.0,ROSCTR:[Job     ] Function:[Write Var],Abnormal,1,0,1,0,1,0
5925,136.712524,192.168.0.13,192.168.0.1,TCP,60,0.000662,57722.0,102.0,4100.0,3015.0,64.0,"Jan 24, 2024 15:30:57.372073000 China Standard Time",,,,,,57722  >  102 [ACK] Seq=4100 Ack=3015 Win=8198784 Len=0,Abnormal,1,0,1,0,1,0
5926,136.713058,192.168.0.13,192.168.0.1,S7COMM,85,0.000534,57722.0,102.0,4100.0,3015.0,64.0,"Jan 24, 2024 15:30:57.372607000 China Standard Time",â\234\223,0.0,Read Var,,4.0,ROSCTR:[Job     ] Function:[Read Var],Abnormal,1,0,1,0,1,0
5927,136.716981,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:30:57.376530000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
5928,136.717201,192.168.0.13,192.168.0.1,TCP,60,0.047548,55920.0,102.0,2171.0,1616.0,64.0,"Jan 24, 2024 15:30:57.376750000 China Standard Time",,,,,,55920  >  102 [ACK] Seq=2171 Ack=1616 Win=8198784 Len=0,Abnormal,1,0,1,0,1,0
5929,136.757262,192.168.0.13,192.168.0.1,TCP,60,0.044204,57722.0,102.0,4131.0,3044.0,64.0,"Jan 24, 2024 15:30:57.416811000 China Standard Time",,,,,,57722  >  102 [ACK] Seq=4131 Ack=3044 Win=8198784 Len=0,Abnormal,1,0,1,0,1,0
5930,136.758884,192.168.0.13,192.168.0.1,TCP,60,0.147522,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:30:57.418433000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
5931,136.75945,192.168.0.13,192.168.0.1,TCP,60,0.000566,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:30:57.418999000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
5932,136.788566,192.168.0.2,192.168.0.1,COTP,145,0.352435,50340.0,102.0,44185.0,133728.0,128.0,"Jan 24, 2024 15:30:57.448115000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
5933,136.789155,192.168.0.2,192.168.0.1,COTP,61,0.000589,50340.0,102.0,44276.0,133782.0,128.0,"Jan 24, 2024 15:30:57.448704000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
5934,136.789396,192.168.0.2,192.168.0.1,TCP,54,0.000241,50340.0,102.0,44283.0,134044.0,128.0,"Jan 24, 2024 15:30:57.448945000 China Standard Time",,,,,,50340  >  102 [ACK] Seq=44283 Ack=134044 Win=64240 Len=0,Normal,0,0,0,0,0,0
5935,136.789444,192.168.0.2,192.168.0.1,COTP,61,4.8e-05,50340.0,102.0,44283.0,134044.0,128.0,"Jan 24, 2024 15:30:57.448993000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
5936,136.792636,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:30:57.452185000 China Standard Time",,,,,,"NTP Version 4, broadcast",Abnormal,1,1,1,1,1,1
5937,136.83032,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:30:57.489869000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
5938,136.831461,192.168.0.13,192.168.0.1,S7COMM,85,0.9536,57720.0,102.0,6026.0,4564.0,64.0,"Jan 24, 2024 15:30:57.491010000 China Standard Time",â\234\223,0.0,Read Var,,378.0,ROSCTR:[Job     ] Function:[Read Var],Abnormal,1,0,1,0,1,0
5939,136.831902,192.168.0.13,192.168.0.1,TCP,60,0.000441,57720.0,102.0,6057.0,4590.0,64.0,"Jan 24, 2024 15:30:57.491451000 China Standard Time",,,,,,57720  >  102 [ACK] Seq=6057 Ack=4590 Win=8200832 Len=0,Abnormal,1,0,1,0,1,0
5940,136.832658,192.168.0.13,192.168.0.1,S7COMM,90,0.000756,57720.0,102.0,6057.0,4590.0,64.0,"Jan 24, 2024 15:30:57.492207000 China Standard Time",â\234\223,5.0,Write Var,1.0,378.0,ROSCTR:[Job     ] Function:[Write Var],Abnormal,1,0,1,0,1,0
5941,136.833911,192.168.0.13,192.168.0.1,S7COMM,85,0.001253,57720.0,102.0,6093.0,4612.0,64.0,"Jan 24, 2024 15:30:57.493460000 China Standard Time",â\234\223,0.0,Read Var,,378.0,ROSCTR:[Job     ] Function:[Read Var],Abnormal,1,0,1,0,1,0
5942,136.866582,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:30:57.526131000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
5943,136.877198,192.168.0.13,192.168.0.1,TCP,60,0.043287,57720.0,102.0,6124.0,4638.0,64.0,"Jan 24, 2024 15:30:57.536747000 China Standard Time",,,,,,57720  >  102 [ACK] Seq=6124 Ack=4638 Win=8200832 Len=0,Abnormal,1,0,1,0,1,0
5944,136.898141,192.168.0.13,192.168.0.1,TCP,60,0.138691,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:30:57.557690000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
5945,136.898627,192.168.0.13,192.168.0.1,TCP,60,0.000486,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:30:57.558176000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
5946,136.906642,192.168.0.13,192.168.0.1,S7COMM,93,0.961395,33802.0,102.0,3221.0,2381.0,64.0,"Jan 24, 2024 15:30:57.566191000 China Standard Time",â\234\223,8.0,Write Var,4.0,4.0,ROSCTR:[Job     ] Function:[Write Var],Abnormal,1,1,1,0,1,1
5947,136.907727,192.168.0.13,192.168.0.1,TCP,60,0.001085,33802.0,102.0,3260.0,2403.0,64.0,"Jan 24, 2024 15:30:57.567276000 China Standard Time",,,,,,33802  >  102 [ACK] Seq=3260 Ack=2403 Win=8198784 Len=0,Abnormal,1,1,1,0,1,1
5948,136.907943,192.168.0.13,192.168.0.1,S7COMM,85,0.000216,33802.0,102.0,3260.0,2403.0,64.0,"Jan 24, 2024 15:30:57.567492000 China Standard Time",â\234\223,0.0,Read Var,,4.0,ROSCTR:[Job     ] Function:[Read Var],Abnormal,1,1,1,0,1,1
5949,136.934514,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:30:57.594063000 China Standard Time",,,,,,"NTP Version 4, server",Abnormal,1,1,1,1,1,1
5950,136.949271,192.168.0.13,192.168.0.1,TCP,60,0.041328,33802.0,102.0,3291.0,2432.0,64.0,"Jan 24, 2024 15:30:57.608820000 China Standard Time",,,,,,33802  >  102 [ACK] Seq=3291 Ack=2432 Win=8198784 Len=0,Abnormal,1,1,1,0,1,1
5951,136.962396,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:30:57.621945000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
5952,136.994273,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:30:57.653822000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
5953,137.009693,192.168.0.2,192.168.0.1,COTP,61,0.917155,50339.0,102.0,1240.0,18574.0,128.0,"Jan 24, 2024 15:30:57.669242000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
5954,137.02734,192.168.0.13,192.168.0.1,TCP,60,0.128713,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:30:57.686889000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
5955,137.027782,192.168.0.13,192.168.0.1,TCP,60,0.000442,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:30:57.687331000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
5956,137.070569,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:30:57.730118000 China Standard Time",,,,,,"NTP Version 4, reserved",Abnormal,1,1,1,1,1,1
5957,137.102376,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:30:57.761925000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
5958,137.107756,192.168.0.2,192.168.0.1,COTP,145,0.318312,50340.0,102.0,44290.0,134044.0,128.0,"Jan 24, 2024 15:30:57.767305000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
5959,137.108277,192.168.0.2,192.168.0.1,COTP,61,0.000521,50340.0,102.0,44381.0,134098.0,128.0,"Jan 24, 2024 15:30:57.767826000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
5960,137.108612,192.168.0.2,192.168.0.1,COTP,61,0.000335,50340.0,102.0,44388.0,134360.0,128.0,"Jan 24, 2024 15:30:57.768161000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
5961,137.150365,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:30:57.809914000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
5962,137.186131,192.168.0.13,192.168.0.1,TCP,60,0.158349,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:30:57.845680000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
5963,137.186535,192.168.0.13,192.168.0.1,TCP,60,0.000404,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:30:57.846084000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
5964,137.222444,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:30:57.881993000 China Standard Time",,,,,,"NTP Version 4, symmetric passive",Abnormal,1,1,1,1,1,1
5965,137.254497,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:30:57.914046000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
5966,137.282431,MS-NLB-PhysServer-27_1b:90:35:00,Broadcast,ARP,42,,,,,,,"Jan 24, 2024 15:30:57.941980000 China Standard Time",,,,,,Who has 192.168.1.1? Tell 192.168.0.2,Abnormal,1,1,1,1,1,1
5967,137.300004,MS-NLB-PhysServer-27_1b:90:35:00,Broadcast,ARP,42,,,,,,,"Jan 24, 2024 15:30:57.959553000 China Standard Time",,,,,,Who has 192.168.1.241? Tell 192.168.0.2,Abnormal,1,1,1,1,1,1
5968,137.306478,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:30:57.966027000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
5969,137.342017,192.168.0.13,192.168.0.1,TCP,60,0.155482,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:30:58.001566000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
5970,137.342403,192.168.0.13,192.168.0.1,TCP,60,0.000386,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:30:58.001952000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
5971,137.371802,192.168.0.2,192.168.0.1,COTP,61,0.362109,50339.0,102.0,1247.0,18623.0,128.0,"Jan 24, 2024 15:30:58.031351000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
5972,137.374434,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:30:58.033983000 China Standard Time",,,,,,"NTP Version 4, symmetric active",Abnormal,1,1,1,1,1,1
5973,137.406701,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:30:58.066250000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
5974,137.418592,192.168.0.2,192.168.0.1,COTP,145,0.30998,50340.0,102.0,44395.0,134360.0,128.0,"Jan 24, 2024 15:30:58.078141000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
5975,137.419128,192.168.0.2,192.168.0.1,COTP,61,0.000536,50340.0,102.0,44486.0,134414.0,128.0,"Jan 24, 2024 15:30:58.078677000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
5976,137.419461,192.168.0.2,192.168.0.1,COTP,61,0.000333,50340.0,102.0,44493.0,134676.0,128.0,"Jan 24, 2024 15:30:58.079010000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
5977,137.446342,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:30:58.105891000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
5978,137.478285,192.168.0.13,192.168.0.1,TCP,60,0.135882,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:30:58.137834000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
5979,137.478709,192.168.0.13,192.168.0.1,TCP,60,0.000424,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:30:58.138258000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
5980,137.510814,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:30:58.170363000 China Standard Time",,,,,,"NTP Version 4, symmetric passive",Abnormal,1,1,1,1,1,1
5981,137.550168,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:30:58.209717000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
5982,137.582061,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:30:58.241610000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
5983,137.622026,192.168.0.13,192.168.0.1,TCP,60,0.143317,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:30:58.281575000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
5984,137.62234,192.168.0.13,192.168.0.1,TCP,60,0.000314,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:30:58.281889000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
5985,137.654776,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:30:58.314325000 China Standard Time",,,,,,"NTP Version 4, control",Abnormal,1,1,1,1,1,1
5986,137.673118,192.168.0.13,192.168.0.1,S7COMM,93,0.955917,55920.0,102.0,2171.0,1616.0,64.0,"Jan 24, 2024 15:30:58.332667000 China Standard Time",â\234\223,8.0,Write Var,4.0,4.0,ROSCTR:[Job     ] Function:[Write Var],Abnormal,1,0,1,0,1,0
5987,137.673545,192.168.0.13,192.168.0.1,TCP,60,0.000427,55920.0,102.0,2210.0,1638.0,64.0,"Jan 24, 2024 15:30:58.333094000 China Standard Time",,,,,,55920  >  102 [ACK] Seq=2210 Ack=1638 Win=8198784 Len=0,Abnormal,1,0,1,0,1,0
5988,137.674292,192.168.0.13,192.168.0.1,S7COMM,85,0.000747,55920.0,102.0,2210.0,1638.0,64.0,"Jan 24, 2024 15:30:58.333841000 China Standard Time",â\234\223,0.0,Read Var,,4.0,ROSCTR:[Job     ] Function:[Read Var],Abnormal,1,0,1,0,1,0
5989,137.686208,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:30:58.345757000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
5990,137.717209,192.168.0.13,192.168.0.1,TCP,60,0.042917,55920.0,102.0,2241.0,1667.0,64.0,"Jan 24, 2024 15:30:58.376758000 China Standard Time",,,,,,55920  >  102 [ACK] Seq=2241 Ack=1667 Win=8198784 Len=0,Abnormal,1,0,1,0,1,0
5991,137.717453,192.168.0.13,192.168.0.1,S7COMM,93,0.960191,57722.0,102.0,4131.0,3044.0,64.0,"Jan 24, 2024 15:30:58.377002000 China Standard Time",â\234\223,8.0,Write Var,4.0,4.0,ROSCTR:[Job     ] Function:[Write Var],Abnormal,1,0,1,0,1,0
5992,137.717797,192.168.0.13,192.168.0.1,TCP,60,0.000344,57722.0,102.0,4170.0,3066.0,64.0,"Jan 24, 2024 15:30:58.377346000 China Standard Time",,,,,,57722  >  102 [ACK] Seq=4170 Ack=3066 Win=8198784 Len=0,Abnormal,1,0,1,0,1,0
5993,137.718054,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:30:58.377603000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
5994,137.71865,192.168.0.13,192.168.0.1,S7COMM,85,0.000853,57722.0,102.0,4170.0,3066.0,64.0,"Jan 24, 2024 15:30:58.378199000 China Standard Time",â\234\223,0.0,Read Var,,4.0,ROSCTR:[Job     ] Function:[Read Var],Abnormal,1,0,1,0,1,0
5995,137.729959,192.168.0.2,192.168.0.1,COTP,145,0.310498,50340.0,102.0,44500.0,134676.0,128.0,"Jan 24, 2024 15:30:58.389508000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
5996,137.730528,192.168.0.2,192.168.0.1,COTP,61,0.000569,50340.0,102.0,44591.0,134730.0,128.0,"Jan 24, 2024 15:30:58.390077000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
5997,137.730757,192.168.0.2,192.168.0.1,COTP,61,0.000229,50340.0,102.0,44598.0,134992.0,128.0,"Jan 24, 2024 15:30:58.390306000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
5998,137.761199,192.168.0.13,192.168.0.1,TCP,60,0.042549,57722.0,102.0,4201.0,3095.0,64.0,"Jan 24, 2024 15:30:58.420748000 China Standard Time",,,,,,57722  >  102 [ACK] Seq=4201 Ack=3095 Win=8198784 Len=0,Abnormal,1,0,1,0,1,0
5999,137.766048,192.168.0.13,192.168.0.1,TCP,60,0.143708,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:30:58.425597000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
6000,137.766361,192.168.0.13,192.168.0.1,TCP,60,0.000313,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:30:58.425910000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
6001,137.798244,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:30:58.457793000 China Standard Time",,,,,,"NTP Version 4, symmetric passive",Abnormal,1,1,1,1,1,1
6002,137.834397,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:30:58.493946000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
6003,137.835382,192.168.0.13,192.168.0.1,S7COMM,85,0.958184,57720.0,102.0,6124.0,4638.0,64.0,"Jan 24, 2024 15:30:58.494931000 China Standard Time",â\234\223,0.0,Read Var,,378.0,ROSCTR:[Job     ] Function:[Read Var],Abnormal,1,0,1,0,1,0
6004,137.835789,192.168.0.13,192.168.0.1,TCP,60,0.000407,57720.0,102.0,6155.0,4664.0,64.0,"Jan 24, 2024 15:30:58.495338000 China Standard Time",,,,,,57720  >  102 [ACK] Seq=6155 Ack=4664 Win=8200832 Len=0,Abnormal,1,0,1,0,1,0
