No.,Time,Source,Destination,Protocol,Length,Time since previous frame in this TCP stream,Source Port,Destination Port,Sequence Number,Acknowledgment Number,Time to Live,Arrival Time,S7 Communication,Data length,Function,Length.1,Byte Address,Info,label,RF_Predictions,SVM_Predictions,GB_Predictions,LR_Predictions,XGboost_Predictions,NN_Binary_Predictions
1581,57.293749,192.168.0.13,192.168.0.1,TCP,60,0.000251,80.0,102.0,1.0,0.0,64.0,"Jan 23, 2024 01:31:10.324244000 China Standard Time",0,0.0,0,0.0,0.0,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,0,1
1582,57.329742,192.168.0.13,192.168.0.1,NTP,90,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:10.360237000 China Standard Time",0,0.0,0,0.0,0.0,"NTP Version 4, control[Malformed Packet]",Abnormal,1,1,1,1,0,1
1583,57.382191,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,0.0,0.0,0.0,0.0,0.0,0.0,"Jan 23, 2024 01:31:10.412686000 China Standard Time",0,0.0,0,0.0,0.0,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,0,1
1584,57.425549,192.168.0.13,192.168.0.1,IPv4,60,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:10.456044000 China Standard Time",0,0.0,0,0.0,0.0,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,0,1
1585,57.457451,192.168.0.13,192.168.0.1,TCP,60,0.163702,80.0,102.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:10.487946000 China Standard Time",0,0.0,0,0.0,0.0,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,0,1
1586,57.457751,192.168.0.13,192.168.0.1,TCP,60,0.0003,80.0,102.0,1.0,0.0,64.0,"Jan 23, 2024 01:31:10.488246000 China Standard Time",0,0.0,0,0.0,0.0,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,0,1
1587,57.497952,192.168.0.13,192.168.0.1,NTP,90,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:10.528447000 China Standard Time",0,0.0,0,0.0,0.0,"NTP Version 4, symmetric passive",Abnormal,1,1,1,1,0,1
1588,57.546025,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,0.0,0.0,0.0,0.0,0.0,0.0,"Jan 23, 2024 01:31:10.576520000 China Standard Time",0,0.0,0,0.0,0.0,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,0,1
1589,57.585565,192.168.0.13,192.168.0.1,IPv4,60,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:10.616060000 China Standard Time",0,0.0,0,0.0,0.0,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,0,1
1590,57.600329,192.168.0.2,192.168.0.1,COTP,145,0.311812,60414.0,102.0,19398.0,59604.0,128.0,"Jan 23, 2024 01:31:10.630824000 China Standard Time",0,0.0,0,0.0,0.0,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
1591,57.600696,192.168.0.2,192.168.0.1,COTP,61,0.000367,60414.0,102.0,19489.0,59659.0,128.0,"Jan 23, 2024 01:31:10.631191000 China Standard Time",0,0.0,0,0.0,0.0,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1592,57.601128,192.168.0.2,192.168.0.1,COTP,61,0.000432,60414.0,102.0,19496.0,59925.0,128.0,"Jan 23, 2024 01:31:10.631623000 China Standard Time",0,0.0,0,0.0,0.0,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1593,57.633581,192.168.0.13,192.168.0.1,TCP,60,0.17583,80.0,102.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:10.664076000 China Standard Time",0,0.0,0,0.0,0.0,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,0,1
1594,57.634085,192.168.0.13,192.168.0.1,TCP,60,0.000504,80.0,102.0,1.0,0.0,64.0,"Jan 23, 2024 01:31:10.664580000 China Standard Time",0,0.0,0,0.0,0.0,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,0,1
1595,57.670047,192.168.0.13,192.168.0.1,NTP,90,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:10.700542000 China Standard Time",0,0.0,0,0.0,0.0,"NTP Version 4, symmetric passive",Abnormal,1,1,1,1,0,1
1596,57.734091,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,0.0,0.0,0.0,0.0,0.0,0.0,"Jan 23, 2024 01:31:10.764586000 China Standard Time",0,0.0,0,0.0,0.0,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,0,1
1597,57.773559,192.168.0.13,192.168.0.1,IPv4,60,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:10.804054000 China Standard Time",0,0.0,0,0.0,0.0,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,0,1
1598,57.787145,192.168.0.2,192.168.0.1,COTP,61,1.000407,60413.0,102.0,794.0,8433.0,128.0,"Jan 23, 2024 01:31:10.817640000 China Standard Time",0,0.0,0,0.0,0.0,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1599,57.821614,192.168.0.13,192.168.0.1,TCP,60,0.187529,80.0,102.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:10.852109000 China Standard Time",0,0.0,0,0.0,0.0,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,0,1
1600,57.822241,192.168.0.13,192.168.0.1,TCP,60,0.000627,80.0,102.0,1.0,0.0,64.0,"Jan 23, 2024 01:31:10.852736000 China Standard Time",0,0.0,0,0.0,0.0,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,0,1
1601,57.854128,192.168.0.13,192.168.0.1,NTP,90,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:10.884623000 China Standard Time",0,0.0,0,0.0,0.0,"NTP Version 4, symmetric passive",Abnormal,1,1,1,1,0,1
1602,57.901841,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,0.0,0.0,0.0,0.0,0.0,0.0,"Jan 23, 2024 01:31:10.932336000 China Standard Time",0,0.0,0,0.0,0.0,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,0,1
1603,57.915194,192.168.0.2,192.168.0.1,COTP,145,0.314066,60414.0,102.0,19503.0,59925.0,128.0,"Jan 23, 2024 01:31:10.945689000 China Standard Time",0,0.0,0,0.0,0.0,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
1604,57.916187,192.168.0.2,192.168.0.1,COTP,61,0.000993,60414.0,102.0,19594.0,59980.0,128.0,"Jan 23, 2024 01:31:10.946682000 China Standard Time",0,0.0,0,0.0,0.0,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1605,57.916449,192.168.0.2,192.168.0.1,COTP,61,0.000262,60414.0,102.0,19601.0,60246.0,128.0,"Jan 23, 2024 01:31:10.946944000 China Standard Time",0,0.0,0,0.0,0.0,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1606,57.949831,192.168.0.13,192.168.0.1,IPv4,60,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:10.980326000 China Standard Time",0,0.0,0,0.0,0.0,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,0,1
1607,57.977492,192.168.0.13,192.168.0.1,TCP,60,0.155251,80.0,102.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:11.007987000 China Standard Time",0,0.0,0,0.0,0.0,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,0,1
1608,57.977785,192.168.0.13,192.168.0.1,TCP,60,0.000293,80.0,102.0,1.0,0.0,64.0,"Jan 23, 2024 01:31:11.008280000 China Standard Time",0,0.0,0,0.0,0.0,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,0,1
1609,58.017737,192.168.0.13,192.168.0.1,NTP,90,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:11.048232000 China Standard Time",0,0.0,0,0.0,0.0,"NTP Version 4, client",Abnormal,1,1,1,1,0,1
1610,58.065592,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,0.0,0.0,0.0,0.0,0.0,0.0,"Jan 23, 2024 01:31:11.096087000 China Standard Time",0,0.0,0,0.0,0.0,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,0,1
1611,58.104445,192.168.1.241,192.168.1.1,COTP,61,1.111705,63749.0,102.0,2354.0,5439.0,128.0,"Jan 23, 2024 01:31:11.134940000 China Standard Time",0,0.0,0,0.0,0.0,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1612,58.10488,192.168.1.241,192.168.1.1,COTP,146,0.000435,63749.0,102.0,2361.0,5439.0,128.0,"Jan 23, 2024 01:31:11.135375000 China Standard Time",0,0.0,0,0.0,0.0,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
1613,58.113827,192.168.0.13,192.168.0.1,IPv4,60,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:11.144322000 China Standard Time",0,0.0,0,0.0,0.0,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,0,1
1614,58.165986,192.168.0.13,192.168.0.1,TCP,60,0.188201,80.0,102.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:11.196481000 China Standard Time",0,0.0,0,0.0,0.0,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,0,1
1615,58.166338,192.168.0.13,192.168.0.1,TCP,60,0.000352,80.0,102.0,1.0,0.0,64.0,"Jan 23, 2024 01:31:11.196833000 China Standard Time",0,0.0,0,0.0,0.0,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,0,1
1616,58.198499,192.168.0.13,192.168.0.1,NTP,90,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:11.228994000 China Standard Time",0,0.0,0,0.0,0.0,"NTP Version 4, server",Abnormal,1,1,1,1,0,1
1617,58.199087,192.168.0.2,224.0.0.22,IGMPv3,54,0.0,0.0,0.0,0.0,0.0,1.0,"Jan 23, 2024 01:31:11.229582000 China Standard Time",0,0.0,0,0.0,0.0,Membership Report / Leave group 224.0.0.252,Normal,0,1,0,1,0,1
1618,58.210018,192.168.0.2,224.0.0.22,IGMPv3,54,0.0,0.0,0.0,0.0,0.0,1.0,"Jan 23, 2024 01:31:11.240513000 China Standard Time",0,0.0,0,0.0,0.0,Membership Report / Join group 224.0.0.252 for any sources,Normal,0,1,0,1,0,1
1619,58.21079,192.168.0.2,224.0.0.251,MDNS,81,0.0,0.0,0.0,0.0,0.0,1.0,"Jan 23, 2024 01:31:11.241285000 China Standard Time",0,0.0,0,0.0,0.0,"Standard query 0x0000 ANY DESKTOP-5756DN0.local, ""QM"" question",Normal,0,1,0,1,0,1
1620,58.211608,192.168.0.2,224.0.0.251,MDNS,107,0.0,0.0,0.0,0.0,0.0,1.0,"Jan 23, 2024 01:31:11.242103000 China Standard Time",0,0.0,0,0.0,0.0,Standard query response 0x0000 A 192.168.0.2 A 192.168.1.241,Normal,0,1,0,1,0,1
1621,58.211908,192.168.0.2,224.0.0.251,MDNS,81,0.0,0.0,0.0,0.0,0.0,1.0,"Jan 23, 2024 01:31:11.242403000 China Standard Time",0,0.0,0,0.0,0.0,"Standard query 0x0000 ANY DESKTOP-5756DN0.local, ""QM"" question",Normal,0,1,0,1,0,1
1622,58.212744,192.168.0.2,224.0.0.251,MDNS,81,0.0,0.0,0.0,0.0,0.0,1.0,"Jan 23, 2024 01:31:11.243239000 China Standard Time",0,0.0,0,0.0,0.0,"Standard query 0x0000 ANY DESKTOP-5756DN0.local, ""QM"" question",Normal,0,1,0,1,0,1
1623,58.213503,192.168.0.2,224.0.0.252,LLMNR,75,0.0,0.0,0.0,0.0,0.0,1.0,"Jan 23, 2024 01:31:11.243998000 China Standard Time",0,0.0,0,0.0,0.0,Standard query 0xff53 ANY DESKTOP-5756DN0,Normal,0,1,0,1,0,1
1624,58.213726,192.168.0.2,224.0.0.251,MDNS,107,0.0,0.0,0.0,0.0,0.0,1.0,"Jan 23, 2024 01:31:11.244221000 China Standard Time",0,0.0,0,0.0,0.0,Standard query response 0x0000 A 192.168.0.2 A 192.168.1.241,Normal,0,1,0,1,0,1
1625,58.214218,192.168.0.2,224.0.0.251,MDNS,107,0.0,0.0,0.0,0.0,0.0,1.0,"Jan 23, 2024 01:31:11.244713000 China Standard Time",0,0.0,0,0.0,0.0,Standard query response 0x0000 A 192.168.0.2 A 192.168.1.241,Normal,0,1,0,1,0,1
1626,58.226022,192.168.0.2,192.168.0.1,COTP,145,0.309573,60414.0,102.0,19608.0,60246.0,128.0,"Jan 23, 2024 01:31:11.256517000 China Standard Time",0,0.0,0,0.0,0.0,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
1627,58.22687,192.168.0.2,192.168.0.1,COTP,61,0.000848,60414.0,102.0,19699.0,60301.0,128.0,"Jan 23, 2024 01:31:11.257365000 China Standard Time",0,0.0,0,0.0,0.0,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1628,58.227172,192.168.0.2,192.168.0.1,COTP,61,0.000302,60414.0,102.0,19706.0,60567.0,128.0,"Jan 23, 2024 01:31:11.257667000 China Standard Time",0,0.0,0,0.0,0.0,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1629,58.229834,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,0.0,0.0,0.0,0.0,0.0,0.0,"Jan 23, 2024 01:31:11.260329000 China Standard Time",0,0.0,0,0.0,0.0,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,0,1
1630,58.265849,192.168.0.13,192.168.0.1,IPv4,60,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:11.296344000 China Standard Time",0,0.0,0,0.0,0.0,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,0,1
1631,58.287902,192.168.0.2,224.0.0.22,IGMPv3,54,0.0,0.0,0.0,0.0,0.0,1.0,"Jan 23, 2024 01:31:11.318397000 China Standard Time",0,0.0,0,0.0,0.0,Membership Report / Join group 224.0.0.252 for any sources,Normal,0,1,0,1,0,1
1632,58.317858,192.168.0.13,192.168.0.1,TCP,60,0.15152,80.0,102.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:11.348353000 China Standard Time",0,0.0,0,0.0,0.0,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,0,1
1633,58.318091,192.168.0.13,192.168.0.1,TCP,60,0.000233,80.0,102.0,1.0,0.0,64.0,"Jan 23, 2024 01:31:11.348586000 China Standard Time",0,0.0,0,0.0,0.0,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,0,1
1634,58.354045,192.168.0.13,192.168.0.1,NTP,90,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:11.384540000 China Standard Time",0,0.0,0,0.0,0.0,"NTP Version 4, control",Abnormal,1,1,1,1,0,1
1635,58.397857,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,0.0,0.0,0.0,0.0,0.0,0.0,"Jan 23, 2024 01:31:11.428352000 China Standard Time",0,0.0,0,0.0,0.0,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,0,1
1636,58.433521,192.168.0.13,192.168.0.1,IPv4,60,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:11.464016000 China Standard Time",0,0.0,0,0.0,0.0,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,0,1
1637,58.477534,192.168.0.13,192.168.0.1,TCP,60,0.159443,80.0,102.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:11.508029000 China Standard Time",0,0.0,0,0.0,0.0,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,0,1
1638,58.477748,192.168.0.13,192.168.0.1,TCP,60,0.000214,80.0,102.0,1.0,0.0,64.0,"Jan 23, 2024 01:31:11.508243000 China Standard Time",0,0.0,0,0.0,0.0,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,0,1
1639,58.521697,192.168.0.13,192.168.0.1,NTP,90,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:11.552192000 China Standard Time",0,0.0,0,0.0,0.0,"NTP Version 4, client",Abnormal,1,1,1,1,0,1
1640,58.54231,192.168.0.2,192.168.0.1,COTP,145,0.315138,60414.0,102.0,19713.0,60567.0,128.0,"Jan 23, 2024 01:31:11.572805000 China Standard Time",0,0.0,0,0.0,0.0,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
1641,58.543045,192.168.0.2,192.168.0.1,COTP,61,0.000735,60414.0,102.0,19804.0,60622.0,128.0,"Jan 23, 2024 01:31:11.573540000 China Standard Time",0,0.0,0,0.0,0.0,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1642,58.543228,192.168.0.2,192.168.0.1,TCP,54,0.000183,60414.0,102.0,19811.0,60888.0,128.0,"Jan 23, 2024 01:31:11.573723000 China Standard Time",0,0.0,0,0.0,0.0,60414  >  102 [ACK] Seq=19811 Ack=60888 Win=64240 Len=0,Normal,0,0,0,0,0,0
1643,58.543271,192.168.0.2,192.168.0.1,COTP,61,4.3e-05,60414.0,102.0,19811.0,60888.0,128.0,"Jan 23, 2024 01:31:11.573766000 China Standard Time",0,0.0,0,0.0,0.0,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1644,58.561699,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,0.0,0.0,0.0,0.0,0.0,0.0,"Jan 23, 2024 01:31:11.592194000 China Standard Time",0,0.0,0,0.0,0.0,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,0,1
1645,58.617908,192.168.0.13,192.168.0.1,IPv4,60,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:11.648403000 China Standard Time",0,0.0,0,0.0,0.0,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,0,1
1646,58.657442,192.168.0.13,192.168.0.1,TCP,60,0.179694,80.0,102.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:11.687937000 China Standard Time",0,0.0,0,0.0,0.0,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,0,1
1647,58.657711,192.168.0.13,192.168.0.1,TCP,60,0.000269,80.0,102.0,1.0,0.0,64.0,"Jan 23, 2024 01:31:11.688206000 China Standard Time",0,0.0,0,0.0,0.0,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,0,1
1648,58.693982,192.168.0.13,192.168.0.1,NTP,90,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:11.724477000 China Standard Time",0,0.0,0,0.0,0.0,"NTP Version 4, symmetric active",Abnormal,1,1,1,1,0,1
1649,58.746186,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,0.0,0.0,0.0,0.0,0.0,0.0,"Jan 23, 2024 01:31:11.776681000 China Standard Time",0,0.0,0,0.0,0.0,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,0,1
1650,58.789706,192.168.0.2,192.168.0.1,COTP,61,1.002561,60413.0,102.0,801.0,8548.0,128.0,"Jan 23, 2024 01:31:11.820201000 China Standard Time",0,0.0,0,0.0,0.0,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1651,58.797721,192.168.0.13,192.168.0.1,IPv4,60,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:11.828216000 China Standard Time",0,0.0,0,0.0,0.0,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,0,1
1652,58.846859,PcsCompu_53:3b:4f,LLDP_Multicast,LLDP,152,0.0,0.0,0.0,0.0,0.0,0.0,"Jan 23, 2024 01:31:11.877354000 China Standard Time",0,0.0,0,0.0,0.0,"LA/windows10 LA/port-001 20 SysN=WINDOWS10 SysD=innotek GmbH VirtualBox,1.2,0 + HMI RTClass3 Port Status = OFF",Abnormal,1,1,1,1,0,1
1653,58.853867,192.168.0.2,192.168.0.1,COTP,145,0.310596,60414.0,102.0,19818.0,60888.0,128.0,"Jan 23, 2024 01:31:11.884362000 China Standard Time",0,0.0,0,0.0,0.0,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
1654,58.854055,192.168.0.13,192.168.0.1,TCP,60,0.196344,80.0,102.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:11.884550000 China Standard Time",0,0.0,0,0.0,0.0,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,0,1
1655,58.854272,192.168.0.13,192.168.0.1,TCP,60,0.000217,80.0,102.0,1.0,0.0,64.0,"Jan 23, 2024 01:31:11.884767000 China Standard Time",0,0.0,0,0.0,0.0,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,0,1
1656,58.854585,192.168.0.2,192.168.0.1,COTP,61,0.000718,60414.0,102.0,19909.0,60943.0,128.0,"Jan 23, 2024 01:31:11.885080000 China Standard Time",0,0.0,0,0.0,0.0,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1657,58.855143,192.168.0.2,192.168.0.1,COTP,61,0.000558,60414.0,102.0,19916.0,61209.0,128.0,"Jan 23, 2024 01:31:11.885638000 China Standard Time",0,0.0,0,0.0,0.0,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1658,58.889734,192.168.0.13,192.168.0.1,NTP,90,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:11.920229000 China Standard Time",0,0.0,0,0.0,0.0,"NTP Version 4, reserved",Abnormal,1,1,1,1,0,1
1659,58.929909,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,0.0,0.0,0.0,0.0,0.0,0.0,"Jan 23, 2024 01:31:11.960404000 China Standard Time",0,0.0,0,0.0,0.0,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,0,1
1660,58.977609,192.168.0.13,192.168.0.1,IPv4,60,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:12.008104000 China Standard Time",0,0.0,0,0.0,0.0,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,0,1
1661,59.009584,192.168.0.13,192.168.0.1,TCP,60,0.155312,80.0,102.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:12.040079000 China Standard Time",0,0.0,0,0.0,0.0,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,0,1
1662,59.010046,192.168.0.13,192.168.0.1,TCP,60,0.000462,80.0,102.0,1.0,0.0,64.0,"Jan 23, 2024 01:31:12.040541000 China Standard Time",0,0.0,0,0.0,0.0,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,0,1
1663,59.061921,192.168.0.13,192.168.0.1,NTP,90,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:12.092416000 China Standard Time",0,0.0,0,0.0,0.0,"NTP Version 4, private, Response, Unknown",Abnormal,1,1,1,1,0,1
1664,59.106118,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,0.0,0.0,0.0,0.0,0.0,0.0,"Jan 23, 2024 01:31:12.136613000 China Standard Time",0,0.0,0,0.0,0.0,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,0,1
1665,59.149575,192.168.0.13,192.168.0.1,IPv4,60,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:12.180070000 China Standard Time",0,0.0,0,0.0,0.0,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,0,1
1666,59.164229,192.168.0.2,192.168.0.1,COTP,145,0.309086,60414.0,102.0,19923.0,61209.0,128.0,"Jan 23, 2024 01:31:12.194724000 China Standard Time",0,0.0,0,0.0,0.0,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
1667,59.164641,192.168.0.2,192.168.0.1,COTP,61,0.000412,60414.0,102.0,20014.0,61264.0,128.0,"Jan 23, 2024 01:31:12.195136000 China Standard Time",0,0.0,0,0.0,0.0,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1668,59.165017,192.168.0.2,192.168.0.1,COTP,61,0.000376,60414.0,102.0,20021.0,61530.0,128.0,"Jan 23, 2024 01:31:12.195512000 China Standard Time",0,0.0,0,0.0,0.0,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1669,59.177554,192.168.0.13,192.168.0.1,TCP,60,0.167508,80.0,102.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:12.208049000 China Standard Time",0,0.0,0,0.0,0.0,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,0,1
1670,59.177978,192.168.0.13,192.168.0.1,TCP,60,0.000424,80.0,102.0,1.0,0.0,64.0,"Jan 23, 2024 01:31:12.208473000 China Standard Time",0,0.0,0,0.0,0.0,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,0,1
1671,59.218368,192.168.1.241,192.168.1.1,COTP,61,1.113488,63749.0,102.0,2453.0,5537.0,128.0,"Jan 23, 2024 01:31:12.248863000 China Standard Time",0,0.0,0,0.0,0.0,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1672,59.225607,192.168.0.13,192.168.0.1,NTP,90,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:12.256102000 China Standard Time",0,0.0,0,0.0,0.0,"NTP Version 4, symmetric active",Abnormal,1,1,1,1,0,1
1673,59.285488,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,0.0,0.0,0.0,0.0,0.0,0.0,"Jan 23, 2024 01:31:12.315983000 China Standard Time",0,0.0,0,0.0,0.0,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,0,1
1674,59.325855,192.168.0.13,192.168.0.1,IPv4,60,0.0,0.0,0.0,0.0,0.0,64.0,"Jan 23, 2024 01:31:12.356350000 China Standard Time",0,0.0,0,0.0,0.0,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,0,1
1675,59.34697,MS-NLB-PhysServer-27_1b:90:35:00,LLDP_Multicast,LLDP,175,0.0,0.0,0.0,0.0,0.0,0.0,"Jan 23, 2024 01:31:12.377465000 China Standard Time",0,0.0,0,0.0,0.0,"LA/desktop-5756dn0 LA/port-001 20 SysN=DESKTOP-5756DN0 SysD=HP HP Z2 Mini G5 Workstation,,8CN1290FCW + HMI RTClass3 Port Status = OFF",Abnormal,1,1,1,1,0,1
